restaurant_id,category_name,product_id,name,price,image
38,Mezze,m2,Grilled Octopus,22.27,url37
38,Mezze,m3,Falafel,21.89,url93
38,Seafood,s1,Baklava,12.52,url61
38,Seafood,s2,Falafel,15.46,url88
38,Seafood,s3,Greek Salad,10.97,url70
38,Grill,g1,Falafel,9.11,url19
38,Grill,g2,Grilled Octopus,24.95,url6
38,Grill,g3,Baklava,6.94,url48
38,Desserts,d1,Grilled Octopus,21.4,url31
38,Desserts,d2,Lamb Kebab,12.24,url97
38,Desserts,d3,Baklava,21.16,url85
39,Starters,s1,Burrito,18.05,url5
39,Starters,s2,Quesadilla,10.41,url19
39,Starters,s3,Quesadilla,24.57,url56
39,Starters,s4,Burrito,5.95,url78
39,Starters,s5,Churros,6.49,url53
39,Tacos,t1,Chicken Taco,13.71,url52
39,Tacos,t2,Quesadilla,8.93,url31
39,Tacos,t3,Churros,15.55,url30
39,Tacos,t4,Burrito,17.96,url33
39,Tacos,t5,Chicken Taco,11.01,url52
39,Mains,m1,Chicken Taco,20.59,url37
39,Mains,m2,Quesadilla,16.8,url22
39,Mains,m3,Chicken Taco,20.8,url4
39,Desserts,d1,Chicken Taco,18.82,url98
39,Desserts,d2,Quesadilla,23.81,url63
39,Desserts,d3,Fajitas,6.78,url51
40,Dim Sum,d1,Sweet & Sour Chicken,20.44,url10
40,Dim Sum,d2,Dumplings,22.28,url57
40,Dim Sum,d3,Fortune Cookies,6.38,url31
40,Dim Sum,d4,Fortune Cookies,11.17,url76
40,Dim Sum,d5,Sweet & Sour Chicken,22.91,url88
40,Noodles,n1,Dumplings,11.53,url15
40,Noodles,n2,Dumplings,11.82,url98
40,Noodles,n3,Fried Rice,10.13,url15
40,Noodles,n4,Dumplings,15.22,url27
40,Rice Dishes,r1,Dumplings,10.53,url42
40,Rice Dishes,r2,Lo Mein,16.2,url44
40,Rice Dishes,r3,Dumplings,19.31,url85
40,Rice Dishes,r4,Fortune Cookies,14.73,url10
40,Desserts,d1,Fried Rice,15.61,url46
40,Desserts,d2,Lo Mein,11.65,url79
40,Desserts,d3,Dumplings,24.13,url49
40,Desserts,d4,Fortune Cookies,24.02,url23
41,Starters,s1,Samosas,18.11,url33
41,Starters,s2,Naan,19.33,url33
41,Starters,s3,Paneer Tikka,9.31,url55
41,Starters,s4,Samosas,17.73,url21
41,Starters,s5,Samosas,5.89,url67
41,Curries,c1,Naan,22.22,url36
41,Curries,c2,Biryani,8.53,url86
41,Curries,c3,Naan,8.29,url89
41,Curries,c4,Gulab Jamun,21.48,url98
41,Breads,b1,Naan,21.45,url64
41,Breads,b2,Biryani,23.8,url10
41,Breads,b3,Paneer Tikka,21.1,url73
41,Breads,b4,Butter Chicken,9.76,url76
41,Desserts,d1,Paneer Tikka,10.47,url86
41,Desserts,d2,Butter Chicken,11.52,url63
41,Desserts,d3,Gulab Jamun,10.44,url57
41,Desserts,d4,Naan,10.66,url79
41,Desserts,d5,Samosas,8.22,url3
42,Sushi,s1,Ramen,6.62,url24
42,Sushi,s2,California Roll,14.12,url27
42,Sushi,s3,Mochi,22.03,url44
42,Sushi,s4,Salmon Sashimi,13.41,url70
42,Sashimi,s1,California Roll,9.5,url88
42,Sashimi,s2,Tempura,15.33,url91
42,Sashimi,s3,California Roll,22.12,url68
42,Sashimi,s4,California Roll,20.39,url31
42,Noodles,n1,Teriyaki,16.58,url86
42,Noodles,n2,Tempura,7.17,url80
42,Noodles,n3,Salmon Sashimi,19.39,url95
42,Desserts,d1,Tempura,14.24,url20
42,Desserts,d2,Mochi,7.99,url51
42,Desserts,d3,Tempura,22.44,url65
42,Desserts,d4,Tempura,24.51,url99
42,Desserts,d5,Mochi,14.32,url12
43,Starters,s1,Green Curry,11.12,url84
43,Starters,s2,Spring Rolls,8.86,url71
43,Starters,s3,Pad Thai,18.53,url44
43,Starters,s4,Tom Yum Soup,7.09,url6
43,Starters,s5,Mango Sticky Rice,7.0,url88
43,Curries,c1,Mango Sticky Rice,15.22,url94
43,Curries,c2,Spring Rolls,7.69,url11
43,Curries,c3,Tom Yum Soup,20.12,url75
43,Noodles,n1,Green Curry,15.7,url77
43,Noodles,n2,Spring Rolls,9.24,url25
43,Noodles,n3,Green Curry,22.61,url58
43,Desserts,d1,Tom Yum Soup,11.68,url100
43,Desserts,d2,Green Curry,21.6,url49
43,Desserts,d3,Tom Yum Soup,7.56,url3
43,Desserts,d4,Mango Sticky Rice,13.36,url96
44,Entrées,e1,Camembert,6.88,url85
44,Entrées,e2,Escargot,22.44,url71
44,Entrées,e3,Baguette,17.24,url33
44,Entrées,e4,Ratatouille,15.67,url76
44,Plats Principaux,p1,Coq au Vin,7.87,url57
44,Plats Principaux,p2,Coq au Vin,19.73,url55
44,Plats Principaux,p3,Ratatouille,7.99,url75
44,Plats Principaux,p4,Coq au Vin,9.43,url8
44,Fromages,f1,Camembert,23.77,url41
44,Fromages,f2,Escargot,16.22,url83
44,Fromages,f3,Crème Brûlée,23.41,url78
44,Fromages,f4,Crème Brûlée,5.12,url71
44,Fromages,f5,Crème Brûlée,22.08,url82
44,Desserts,d1,Escargot,24.59,url79
44,Desserts,d2,Crème Brûlée,11.58,url25
44,Desserts,d3,Escargot,6.8,url53
44,Desserts,d4,Camembert,17.17,url14
45,Appetizers,a1,Cobb Salad,19.2,url30
45,Appetizers,a2,Wings,20.31,url27
45,Appetizers,a3,Cheeseburger,24.89,url94
45,Appetizers,a4,Chili Dog,24.24,url89
45,Burgers,b1,Fried Chicken,17.79,url54
45,Burgers,b2,Wings,23.2,url38
45,Burgers,b3,Cobb Salad,19.05,url20
45,Burgers,b4,Fried Chicken,5.06,url31
45,Hot Dogs,h1,Chili Dog,14.73,url87
45,Hot Dogs,h2,Apple Pie,19.9,url51
45,Hot Dogs,h3,Fried Chicken,8.76,url5
45,Hot Dogs,h4,Wings,19.28,url20
45,Desserts,d1,Fried Chicken,19.49,url53
45,Desserts,d2,Apple Pie,9.39,url71
45,Desserts,d3,Chili Dog,17.42,url66
45,Desserts,d4,Fried Chicken,18.16,url74
45,Desserts,d5,Cobb Salad,14.86,url15
46,Appetizers,a1,Souvlaki,12.5,url54
46,Appetizers,a2,Souvlaki,11.64,url21
46,Appetizers,a3,Gyros,16.46,url29
46,Appetizers,a4,Moussaka,10.37,url10
46,Appetizers,a5,Gyros,23.36,url89
46,Salads,s1,Greek Salad,19.56,url54
46,Salads,s2,Tzatziki,23.32,url33
46,Salads,s3,Baklava,14.38,url23
46,Mains,m1,Souvlaki,12.83,url63
46,Mains,m2,Baklava,9.23,url12
46,Mains,m3,Tzatziki,7.56,url84
46,Mains,m4,Moussaka,10.61,url27
46,Mains,m5,Tzatziki,24.79,url17
46,Desserts,d1,Tzatziki,18.58,url47
46,Desserts,d2,Gyros,24.16,url78
46,Desserts,d3,Gyros,10.72,url49
46,Desserts,d4,Tzatziki,14.71,url16
46,Desserts,d5,Moussaka,16.15,url88
47,Starters,s1,Che,9.71,url36
47,Starters,s2,Bun Thit Nuong,12.45,url84
47,Starters,s3,Spring Rolls,19.49,url12
47,Starters,s4,Lemongrass Chicken,13.78,url89
47,Starters,s5,Pho,20.4,url78
47,Noodle Soups,n1,Lemongrass Chicken,8.14,url55
47,Noodle Soups,n2,Lemongrass Chicken,8.56,url91
47,Noodle Soups,n3,Lemongrass Chicken,22.38,url54
47,Noodle Soups,n4,Pho,19.59,url59
47,Rice Dishes,r1,Lemongrass Chicken,9.03,url64
47,Rice Dishes,r2,Che,15.96,url98
47,Rice Dishes,r3,Banh Mi,17.85,url12
47,Rice Dishes,r4,Pho,15.59,url41
47,Desserts,d1,Che,5.06,url22
47,Desserts,d2,Che,7.78,url10
47,Desserts,d3,Spring Rolls,23.7,url63
47,Desserts,d4,Lemongrass Chicken,18.68,url84
48,Tapas,t1,Tortilla Española,7.76,url84
48,Tapas,t2,Churros,16.65,url76
48,Tapas,t3,Churros,7.27,url55
48,Tapas,t4,Churros,8.47,url64
48,Mains,m1,Sangria,17.84,url80
48,Mains,m2,Churros,21.44,url99
48,Mains,m3,Gambas al Ajillo,8.29,url97
48,Mains,m4,Paella,23.76,url61
48,Seafood,s1,Patatas Bravas,17.25,url82
48,Seafood,s2,Sangria,8.6,url71
48,Seafood,s3,Gambas al Ajillo,11.78,url18
48,Seafood,s4,Paella,17.65,url75
48,Seafood,s5,Sangria,9.51,url17
48,Desserts,d1,Patatas Bravas,20.5,url72
48,Desserts,d2,Tortilla Española,7.65,url3
48,Desserts,d3,Sangria,20.34,url100
48,Desserts,d4,Tortilla Española,20.21,url30
48,Desserts,d5,Patatas Bravas,13.28,url42
49,Antipasti,a1,Tiramisu,22.32,url20
49,Antipasti,a2,Ravioli,23.29,url16
49,Antipasti,a3,Lasagna,20.01,url98
49,Antipasti,a4,Bruschetta,24.64,url1
49,Primi,p1,Spaghetti,11.26,url100
49,Primi,p2,Ravioli,19.93,url48
49,Primi,p3,Tiramisu,24.2,url44
49,Primi,p4,Bruschetta,19.01,url27
49,Secondi,s1,Ravioli,21.9,url30
49,Secondi,s2,Tiramisu,16.25,url39
49,Secondi,s3,Bruschetta,22.27,url45
49,Dolci,d1,Margherita Pizza,21.31,url62
49,Dolci,d2,Bruschetta,17.76,url74
49,Dolci,d3,Bruschetta,23.76,url22
49,Dolci,d4,Spaghetti,18.51,url90
50,Mezze,m1,Grilled Octopus,21.68,url54
50,Mezze,m2,Lamb Kebab,23.35,url72
50,Mezze,m3,Hummus,22.69,url89
50,Seafood,s1,Greek Salad,8.95,url91
50,Seafood,s2,Grilled Octopus,12.3,url45
50,Seafood,s3,Grilled Octopus,13.34,url9
50,Seafood,s4,Greek Salad,5.97,url64
50,Seafood,s5,Lamb Kebab,13.19,url69
50,Grill,g1,Grilled Octopus,9.45,url10
50,Grill,g2,Baklava,6.01,url69
50,Grill,g3,Hummus,17.55,url6
50,Desserts,d1,Grilled Octopus,11.52,url65
50,Desserts,d2,Falafel,5.06,url9
50,Desserts,d3,Falafel,13.91,url53
51,Starters,s1,Burrito,20.46,url54
51,Starters,s2,Chicken Taco,6.31,url33
51,Starters,s3,Quesadilla,19.73,url53
51,Tacos,t1,Chicken Taco,8.62,url98
51,Tacos,t2,Nachos,14.83,url96
51,Tacos,t3,Chicken Taco,17.07,url65
51,Tacos,t4,Churros,19.56,url38
51,Tacos,t5,Nachos,23.48,url84
51,Mains,m1,Quesadilla,22.79,url23
51,Mains,m2,Fajitas,22.65,url97
51,Mains,m3,Chicken Taco,8.89,url41
51,Desserts,d1,Quesadilla,11.76,url1
51,Desserts,d2,Chicken Taco,8.95,url67
51,Desserts,d3,Quesadilla,8.85,url90
51,Desserts,d4,Nachos,22.51,url43
52,Dim Sum,d1,Fortune Cookies,22.13,url52
52,Dim Sum,d2,Fortune Cookies,20.7,url92
52,Dim Sum,d3,Lo Mein,5.45,url84
52,Dim Sum,d4,Sweet & Sour Chicken,24.49,url8
52,Noodles,n1,Fried Rice,11.98,url18
52,Noodles,n2,Lo Mein,14.81,url17
52,Noodles,n3,Lo Mein,6.27,url13
52,Rice Dishes,r1,Dumplings,12.49,url94
52,Rice Dishes,r2,Fortune Cookies,10.6,url12
52,Rice Dishes,r3,Fried Rice,7.31,url99
52,Rice Dishes,r4,Lo Mein,18.56,url82
52,Rice Dishes,r5,Lo Mein,23.71,url53
52,Desserts,d1,Sweet & Sour Chicken,11.38,url44
52,Desserts,d2,Lo Mein,22.84,url20
52,Desserts,d3,Fortune Cookies,5.14,url87
53,Starters,s1,Naan,16.6,url67
53,Starters,s2,Gulab Jamun,11.76,url50
53,Starters,s3,Biryani,7.01,url28
53,Curries,c1,Samosas,7.35,url43
53,Curries,c2,Biryani,18.5,url91
53,Curries,c3,Butter Chicken,24.28,url48
53,Breads,b1,Paneer Tikka,9.39,url16
53,Breads,b2,Biryani,15.99,url49
53,Breads,b3,Paneer Tikka,19.89,url79
53,Breads,b4,Gulab Jamun,20.51,url29
53,Breads,b5,Biryani,7.33,url65
53,Desserts,d1,Butter Chicken,24.98,url51
53,Desserts,d2,Paneer Tikka,6.37,url28
53,Desserts,d3,Paneer Tikka,12.56,url53
53,Desserts,d4,Gulab Jamun,18.9,url17
54,Sushi,s1,Mochi,11.5,url4
54,Sushi,s2,Teriyaki,18.24,url12
54,Sushi,s3,Salmon Sashimi,12.19,url90
54,Sushi,s4,Salmon Sashimi,7.77,url57
54,Sushi,s5,Teriyaki,11.45,url43
54,Sashimi,s1,Teriyaki,23.47,url47
54,Sashimi,s2,Teriyaki,18.19,url68
54,Sashimi,s3,California Roll,24.68,url19
54,Sashimi,s4,Ramen,14.4,url24
54,Noodles,n1,Mochi,17.16,url40
54,Noodles,n2,Salmon Sashimi,13.18,url49
54,Noodles,n3,Ramen,7.7,url61
54,Noodles,n4,Salmon Sashimi,14.77,url18
54,Noodles,n5,Ramen,15.16,url33
54,Desserts,d1,California Roll,5.91,url36
54,Desserts,d2,California Roll,22.55,url11
54,Desserts,d3,Ramen,18.76,url98
55,Starters,s1,Spring Rolls,5.01,url53
55,Starters,s2,Green Curry,11.69,url73
55,Starters,s3,Spring Rolls,7.33,url4
55,Starters,s4,Mango Sticky Rice,6.61,url59
55,Starters,s5,Tom Yum Soup,21.41,url91
55,Curries,c1,Tom Yum Soup,18.94,url5
55,Curries,c2,Spring Rolls,19.83,url28
55,Curries,c3,Pad Thai,16.53,url59
55,Curries,c4,Tom Yum Soup,19.21,url89
55,Noodles,n1,Green Curry,18.54,url2
55,Noodles,n2,Spring Rolls,12.22,url58
55,Noodles,n3,Mango Sticky Rice,24.67,url35
55,Noodles,n4,Tom Yum Soup,17.61,url30
55,Desserts,d1,Tom Yum Soup,13.71,url9
55,Desserts,d2,Pad Thai,21.01,url93
55,Desserts,d3,Pad Thai,16.25,url40
55,Desserts,d4,Green Curry,10.19,url8
55,Desserts,d5,Green Curry,12.85,url22
56,Entrées,e1,Camembert,11.48,url53
56,Entrées,e2,Ratatouille,24.61,url87
56,Entrées,e3,Ratatouille,7.12,url77
56,Entrées,e4,Baguette,24.35,url86
56,Plats Principaux,p1,Coq au Vin,5.06,url71
56,Plats Principaux,p2,Camembert,13.0,url30
56,Plats Principaux,p3,Crème Brûlée,9.68,url87
56,Plats Principaux,p4,Baguette,18.57,url18
56,Fromages,f1,Baguette,11.8,url15
56,Fromages,f2,Baguette,8.75,url40
56,Fromages,f3,Ratatouille,8.67,url21
56,Fromages,f4,Crème Brûlée,16.28,url71
56,Desserts,d1,Camembert,14.88,url50
56,Desserts,d2,Crème Brûlée,11.8,url96
56,Desserts,d3,Baguette,7.09,url8
56,Desserts,d4,Crème Brûlée,16.23,url47
56,Desserts,d5,Baguette,13.33,url73
57,Appetizers,a1,Wings,16.54,url37
57,Appetizers,a2,Cheeseburger,8.11,url54
57,Appetizers,a3,Wings,15.95,url90
57,Burgers,b1,Cobb Salad,17.24,url6
57,Burgers,b2,Fried Chicken,6.32,url69
57,Burgers,b3,Wings,22.64,url48
57,Hot Dogs,h1,Wings,7.11,url41
57,Hot Dogs,h2,Cheeseburger,7.5,url64
57,Hot Dogs,h3,Chili Dog,17.08,url65
57,Hot Dogs,h4,Cheeseburger,23.19,url49
57,Desserts,d1,Fried Chicken,6.08,url88
57,Desserts,d2,Cheeseburger,23.36,url2
57,Desserts,d3,Chili Dog,17.2,url65
58,Appetizers,a1,Tzatziki,7.36,url48
58,Appetizers,a2,Tzatziki,24.31,url24
58,Appetizers,a3,Greek Salad,23.93,url10
58,Salads,s1,Tzatziki,6.32,url6
58,Salads,s2,Souvlaki,13.26,url7
58,Salads,s3,Greek Salad,23.31,url36
58,Salads,s4,Baklava,10.52,url96
58,Mains,m1,Baklava,18.51,url68
58,Mains,m2,Greek Salad,14.11,url33
58,Mains,m3,Souvlaki,18.48,url46
58,Mains,m4,Souvlaki,11.95,url63
58,Desserts,d1,Moussaka,6.23,url32
58,Desserts,d2,Tzatziki,9.63,url73
58,Desserts,d3,Tzatziki,14.55,url25
58,Desserts,d4,Baklava,24.17,url15
58,Desserts,d5,Baklava,16.96,url32
59,Starters,s1,Spring Rolls,5.81,url94
59,Starters,s2,Lemongrass Chicken,6.73,url81
59,Starters,s3,Lemongrass Chicken,18.79,url89
59,Starters,s4,Lemongrass Chicken,23.56,url35
59,Noodle Soups,n1,Bun Thit Nuong,10.91,url40
59,Noodle Soups,n2,Che,24.07,url22
59,Noodle Soups,n3,Banh Mi,7.62,url58
59,Rice Dishes,r1,Pho,12.83,url83
59,Rice Dishes,r2,Che,23.81,url63
59,Rice Dishes,r3,Pho,22.59,url37
59,Rice Dishes,r4,Pho,9.34,url50
59,Desserts,d1,Spring Rolls,18.43,url53
59,Desserts,d2,Lemongrass Chicken,17.51,url64
59,Desserts,d3,Banh Mi,9.82,url52
59,Desserts,d4,Che,21.86,url63
60,Tapas,t1,Paella,24.47,url99
60,Tapas,t2,Churros,12.72,url37
60,Tapas,t3,Churros,7.37,url90
60,Tapas,t4,Paella,8.45,url34
60,Mains,m1,Churros,10.94,url31
60,Mains,m2,Gambas al Ajillo,11.73,url87
60,Mains,m3,Sangria,17.97,url63
60,Mains,m4,Churros,21.11,url43
60,Mains,m5,Tortilla Española,23.0,url85
60,Seafood,s1,Tortilla Española,9.35,url78
60,Seafood,s2,Gambas al Ajillo,10.21,url36
60,Seafood,s3,Tortilla Española,10.42,url4
60,Desserts,d1,Sangria,20.15,url27
60,Desserts,d2,Gambas al Ajillo,19.07,url14
60,Desserts,d3,Gambas al Ajillo,19.13,url68
60,Desserts,d4,Tortilla Española,16.91,url55
61,Antipasti,a1,Ravioli,8.85,url69
61,Antipasti,a2,Margherita Pizza,11.22,url45
61,Antipasti,a3,Lasagna,5.88,url55
61,Primi,p1,Lasagna,22.95,url45
61,Primi,p2,Tiramisu,13.57,url69
61,Primi,p3,Lasagna,10.5,url28
61,Primi,p4,Spaghetti,8.35,url16
61,Primi,p5,Bruschetta,17.08,url68
61,Secondi,s1,Bruschetta,18.8,url30
61,Secondi,s2,Bruschetta,21.24,url39
61,Secondi,s3,Bruschetta,24.01,url45
61,Secondi,s4,Lasagna,5.72,url32
61,Secondi,s5,Lasagna,15.85,url7
61,Dolci,d1,Bruschetta,16.34,url46
61,Dolci,d2,Margherita Pizza,22.01,url69
61,Dolci,d3,Spaghetti,17.18,url55
61,Dolci,d4,Tiramisu,5.93,url31
61,Dolci,d5,Spaghetti,7.33,url82
62,Mezze,m1,Greek Salad,6.19,url98
62,Mezze,m2,Greek Salad,17.35,url50
62,Mezze,m3,Baklava,20.66,url30
62,Mezze,m4,Baklava,14.15,url15
62,Seafood,s1,Grilled Octopus,21.57,url46
62,Seafood,s2,Hummus,17.73,url69
62,Seafood,s3,Greek Salad,24.43,url85
62,Grill,g1,Lamb Kebab,11.17,url74
62,Grill,g2,Falafel,15.68,url41
62,Grill,g3,Falafel,6.89,url41
62,Grill,g4,Lamb Kebab,20.27,url41
62,Desserts,d1,Falafel,13.98,url39
62,Desserts,d2,Baklava,12.37,url3
62,Desserts,d3,Falafel,12.41,url2
62,Desserts,d4,Falafel,24.03,url84
62,Desserts,d5,Grilled Octopus,18.29,url43
63,Starters,s1,Churros,7.05,url25
63,Starters,s2,Churros,20.48,url23
63,Starters,s3,Nachos,14.84,url63
63,Tacos,t1,Nachos,18.63,url47
63,Tacos,t2,Fajitas,12.62,url31
63,Tacos,t3,Burrito,24.07,url80
63,Tacos,t4,Fajitas,14.2,url73
63,Tacos,t5,Burrito,21.29,url10
63,Mains,m1,Fajitas,12.11,url73
63,Mains,m2,Quesadilla,22.32,url68
63,Mains,m3,Chicken Taco,24.52,url12
63,Mains,m4,Fajitas,11.06,url64
63,Mains,m5,Chicken Taco,22.38,url68
63,Desserts,d1,Burrito,19.77,url13
63,Desserts,d2,Churros,7.56,url94
63,Desserts,d3,Churros,12.14,url69
64,Dim Sum,d1,Lo Mein,5.25,url27
64,Dim Sum,d2,Fortune Cookies,11.72,url42
64,Dim Sum,d3,Dumplings,22.16,url43
64,Dim Sum,d4,Dumplings,9.32,url79
64,Noodles,n1,Sweet & Sour Chicken,8.0,url73
64,Noodles,n2,Dumplings,11.05,url62
64,Noodles,n3,Dumplings,20.95,url39
64,Noodles,n4,Sweet & Sour Chicken,10.52,url9
64,Noodles,n5,Fortune Cookies,24.58,url43
64,Rice Dishes,r1,Sweet & Sour Chicken,7.36,url56
64,Rice Dishes,r2,Lo Mein,5.8,url76
64,Rice Dishes,r3,Dumplings,22.56,url65
64,Rice Dishes,r4,Sweet & Sour Chicken,23.63,url67
64,Desserts,d1,Fortune Cookies,22.22,url53
64,Desserts,d2,Dumplings,21.47,url73
64,Desserts,d3,Fried Rice,13.23,url77
64,Desserts,d4,Dumplings,8.82,url98
65,Starters,s1,Gulab Jamun,23.59,url78
65,Starters,s2,Biryani,24.54,url37
65,Starters,s3,Naan,12.81,url94
65,Curries,c1,Paneer Tikka,23.72,url81
65,Curries,c2,Paneer Tikka,5.67,url91
65,Curries,c3,Naan,14.01,url73
65,Breads,b1,Samosas,19.63,url92
65,Breads,b2,Gulab Jamun,10.4,url94
65,Breads,b3,Biryani,13.97,url1
65,Breads,b4,Samosas,20.33,url73
65,Desserts,d1,Biryani,20.99,url88
65,Desserts,d2,Samosas,6.91,url97
65,Desserts,d3,Samosas,23.77,url89
65,Desserts,d4,Paneer Tikka,5.57,url38
66,Sushi,s1,Teriyaki,11.48,url3
66,Sushi,s2,Mochi,13.13,url7
66,Sushi,s3,Mochi,8.52,url32
66,Sushi,s4,California Roll,16.6,url60
66,Sashimi,s1,Tempura,19.51,url75
66,Sashimi,s2,California Roll,17.69,url34
66,Sashimi,s3,Mochi,21.59,url92
66,Noodles,n1,California Roll,10.87,url42
66,Noodles,n2,Teriyaki,21.22,url66
66,Noodles,n3,Teriyaki,9.82,url1
66,Noodles,n4,Mochi,21.19,url11
66,Noodles,n5,California Roll,11.15,url88
66,Desserts,d1,Salmon Sashimi,15.87,url45
66,Desserts,d2,Tempura,22.75,url53
66,Desserts,d3,Teriyaki,8.54,url43
67,Starters,s1,Green Curry,15.43,url2
67,Starters,s2,Pad Thai,7.21,url78
67,Starters,s3,Pad Thai,5.38,url11
67,Curries,c1,Spring Rolls,10.92,url83
67,Curries,c2,Pad Thai,21.91,url71
67,Curries,c3,Spring Rolls,9.09,url56
67,Curries,c4,Mango Sticky Rice,18.48,url39
67,Curries,c5,Green Curry,8.79,url91
67,Noodles,n1,Tom Yum Soup,6.26,url30
67,Noodles,n2,Spring Rolls,16.25,url36
67,Noodles,n3,Tom Yum Soup,17.5,url54
67,Desserts,d1,Mango Sticky Rice,7.03,url15
67,Desserts,d2,Spring Rolls,5.02,url65
67,Desserts,d3,Tom Yum Soup,14.57,url69
68,Entrées,e1,Crème Brûlée,24.95,url76
68,Entrées,e2,Coq au Vin,19.77,url28
68,Entrées,e3,Baguette,21.31,url52
68,Entrées,e4,Ratatouille,6.12,url80
68,Entrées,e5,Crème Brûlée,14.68,url11
68,Plats Principaux,p1,Baguette,8.23,url93
68,Plats Principaux,p2,Camembert,9.76,url55
68,Plats Principaux,p3,Baguette,16.36,url10
68,Fromages,f1,Camembert,23.52,url45
68,Fromages,f2,Camembert,11.59,url52
68,Fromages,f3,Camembert,15.47,url87
68,Desserts,d1,Baguette,17.76,url40
68,Desserts,d2,Ratatouille,17.98,url40
68,Desserts,d3,Ratatouille,13.89,url38
69,Appetizers,a1,Fried Chicken,21.83,url97
69,Appetizers,a2,Chili Dog,10.12,url26
69,Appetizers,a3,Cheeseburger,11.43,url66
69,Appetizers,a4,Wings,22.87,url81
69,Appetizers,a5,Fried Chicken,21.11,url66
69,Burgers,b1,Cheeseburger,12.95,url31
69,Burgers,b2,Chili Dog,15.19,url65
69,Burgers,b3,Chili Dog,11.47,url40
69,Hot Dogs,h1,Wings,24.33,url47
69,Hot Dogs,h2,Chili Dog,10.2,url62
69,Hot Dogs,h3,Cobb Salad,15.02,url23
69,Hot Dogs,h4,Cheeseburger,9.41,url21
69,Desserts,d1,Wings,13.01,url76
69,Desserts,d2,Cobb Salad,9.22,url58
69,Desserts,d3,Cheeseburger,9.15,url79
69,Desserts,d4,Apple Pie,24.98,url89
70,Appetizers,a1,Souvlaki,17.89,url88
70,Appetizers,a2,Gyros,5.07,url87
70,Appetizers,a3,Souvlaki,21.91,url43
70,Appetizers,a4,Tzatziki,18.37,url34
70,Appetizers,a5,Souvlaki,16.54,url60
70,Salads,s1,Gyros,24.79,url12
70,Salads,s2,Souvlaki,16.15,url64
70,Salads,s3,Tzatziki,19.2,url79
70,Mains,m1,Greek Salad,22.14,url5
70,Mains,m2,Greek Salad,10.19,url66
70,Mains,m3,Souvlaki,13.0,url3
70,Mains,m4,Tzatziki,21.42,url19
70,Mains,m5,Greek Salad,22.98,url50
70,Desserts,d1,Souvlaki,7.31,url8
70,Desserts,d2,Moussaka,14.79,url73
70,Desserts,d3,Baklava,6.51,url61
70,Desserts,d4,Moussaka,12.38,url46
70,Desserts,d5,Souvlaki,6.09,url57
71,Starters,s1,Banh Mi,15.37,url75
71,Starters,s2,Banh Mi,21.93,url42
71,Starters,s3,Pho,6.41,url89
71,Starters,s4,Lemongrass Chicken,6.44,url72
71,Starters,s5,Banh Mi,11.91,url12
71,Noodle Soups,n1,Lemongrass Chicken,9.0,url43
71,Noodle Soups,n2,Lemongrass Chicken,20.4,url3
71,Noodle Soups,n3,Pho,6.64,url10
71,Noodle Soups,n4,Lemongrass Chicken,24.74,url69
71,Rice Dishes,r1,Che,20.79,url22
71,Rice Dishes,r2,Lemongrass Chicken,23.88,url28
71,Rice Dishes,r3,Lemongrass Chicken,5.57,url28
71,Rice Dishes,r4,Bun Thit Nuong,23.7,url78
71,Desserts,d1,Banh Mi,16.58,url98
71,Desserts,d2,Bun Thit Nuong,9.05,url99
71,Desserts,d3,Pho,6.78,url43
71,Desserts,d4,Banh Mi,16.69,url32
72,Tapas,t1,Paella,7.12,url78
72,Tapas,t2,Patatas Bravas,13.13,url9
72,Tapas,t3,Sangria,14.59,url33
72,Mains,m1,Paella,12.97,url27
72,Mains,m2,Tortilla Española,6.47,url99
72,Mains,m3,Gambas al Ajillo,21.74,url26
72,Seafood,s1,Sangria,20.79,url57
72,Seafood,s2,Sangria,5.76,url18
72,Seafood,s3,Tortilla Española,6.81,url94
72,Seafood,s4,Tortilla Española,20.36,url32
72,Desserts,d1,Paella,17.72,url71
72,Desserts,d2,Patatas Bravas,23.57,url32
72,Desserts,d3,Gambas al Ajillo,12.86,url5
73,Antipasti,a1,Ravioli,5.94,url56
73,Antipasti,a2,Spaghetti,11.18,url16
73,Antipasti,a3,Bruschetta,25.0,url48
73,Antipasti,a4,Tiramisu,11.29,url79
73,Primi,p1,Ravioli,19.57,url52
73,Primi,p2,Tiramisu,18.38,url80
73,Primi,p3,Lasagna,15.85,url28
73,Secondi,s1,Tiramisu,21.41,url17
73,Secondi,s2,Tiramisu,16.82,url85
73,Secondi,s3,Tiramisu,10.42,url82
73,Secondi,s4,Spaghetti,15.15,url80
73,Dolci,d1,Tiramisu,8.17,url100
73,Dolci,d2,Margherita Pizza,23.64,url1
73,Dolci,d3,Margherita Pizza,10.39,url58
73,Dolci,d4,Margherita Pizza,13.62,url91
74,Mezze,m1,Baklava,10.69,url86
74,Mezze,m2,Greek Salad,9.84,url32
74,Mezze,m3,Greek Salad,22.84,url93
74,Seafood,s1,Lamb Kebab,9.24,url83
74,Seafood,s2,Grilled Octopus,18.02,url62
74,Seafood,s3,Grilled Octopus,21.4,url81
74,Grill,g1,Falafel,19.43,url28
74,Grill,g2,Baklava,18.98,url45
74,Grill,g3,Baklava,11.46,url34
74,Grill,g4,Lamb Kebab,11.61,url28
74,Grill,g5,Hummus,6.6,url59
